,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type,Date,erro_previsao,reclamacoes,previsao,lucro,prejuizo
112,2013,1995,39000,180.0,5.0,18.0,11.0,120,11.0263,Kolkata,Comprehensive,Automatic,First Owner,Diesel,Sedan,2023-01-04 03:46:58.155061575,0.026300000000000878,sem_reclamacao,0.026300000000000878,0.026300000000000878,
113,2019,999,45000,110.0,5.0,18.0,6.99,121,7.293000000000003,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-04 04:27:34.031446053,0.3030000000000026,sem_reclamacao,0.3030000000000026,0.3030000000000026,
114,2019,998,68678,70.0,5.0,34.0,5.34,122,5.1658999999999935,Delhi,Third Party,Manual,First Owner,CNG,Hatchback,2023-01-04 05:08:09.907830532,0.17410000000000636,sem_reclamacao,-0.17410000000000636,,-0.17410000000000636
115,2019,1999,30000,150.0,5.0,12.0,17.0,123,17.9337,Ahmedabad,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-01-04 05:48:45.784215010,0.9337000000000018,com_reclamacao,0.9337000000000018,0.9337000000000018,
116,2018,1197,32647,80.0,5.0,22.0,7.45,124,7.244100000000006,Mumbai,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-01-04 06:29:21.660599488,0.20589999999999442,sem_reclamacao,-0.20589999999999442,,-0.20589999999999442
117,2018,796,70000,50.0,5.0,24.0,2.8,125,3.312700000000003,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-04 07:09:57.536983967,0.5127000000000033,com_reclamacao,0.5127000000000033,0.5127000000000033,
118,2019,1462,60000,100.0,7.0,20.0,11.0,126,10.1443,Mumbai,Third Party insurance,Manual,First Owner,Petrol,MUV,2023-01-04 07:50:33.413368445,0.8557000000000006,com_reclamacao,-0.8557000000000006,,-0.8557000000000006
119,2016,2179,90000,150.0,7.0,14.0,6.0,127,7.358099999999999,Jaipur,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-01-04 08:31:09.289752923,1.3580999999999994,com_reclamacao,1.3580999999999994,1.3580999999999994,
120,2014,1995,90000,180.0,5.0,18.0,10.0,128,11.0888,Mumbai,Third Party insurance,Automatic,Fourth Owner,Diesel,Sedan,2023-01-04 09:11:45.166137402,1.0888000000000009,com_reclamacao,1.0888000000000009,1.0888000000000009,
121,2016,1199,101386,80.0,5.0,24.0,3.64,129,4.0568999999999935,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-04 09:52:21.042521880,0.4168999999999934,sem_reclamacao,0.4168999999999934,0.4168999999999934,
122,2010,1197,120000,80.0,5.0,16.0,3.4,130,2.7860000000000014,Pune,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-01-04 10:32:56.918906358,0.6139999999999985,com_reclamacao,-0.6139999999999985,,-0.6139999999999985
123,2021,1199,7662,120.0,5.0,16.0,12.17,132,11.799699999999998,Bangalore,Zero Dep,Automatic,First Owner,Petrol,SUV,2023-01-04 11:13:32.795290837,0.37030000000000207,sem_reclamacao,-0.37030000000000207,,-0.37030000000000207
124,2018,1197,29084,80.0,5.0,18.0,6.6,133,6.466700000000007,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,Hatchback,2023-01-04 11:54:08.671675315,0.1332999999999922,sem_reclamacao,-0.1332999999999922,,-0.1332999999999922
125,2019,1197,42090,80.0,5.0,18.0,5.74,134,6.002500000000003,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-04 12:34:44.548059793,0.26250000000000284,sem_reclamacao,0.26250000000000284,0.26250000000000284,
126,2018,1197,69553,90.0,5.0,22.0,5.96,135,5.822999999999999,Chandigarh,Third Party,Manual,First Owner,Petrol,Hatchback,2023-01-04 13:15:20.424444272,0.13700000000000134,sem_reclamacao,-0.13700000000000134,,-0.13700000000000134
127,2019,1197,47844,80.0,5.0,20.0,5.12,136,5.867000000000003,Hyderabad,Zero Dep,Automatic,Second Owner,Petrol,Hatchback,2023-01-04 13:55:56.300828750,0.7470000000000026,com_reclamacao,0.7470000000000026,0.7470000000000026,
128,2010,998,61633,70.0,5.0,20.0,1.95,137,2.148699999999998,Chennai,Comprehensive,Manual,Second Owner,Petrol,Hatchback,2023-01-04 14:36:32.177213229,0.1986999999999981,sem_reclamacao,0.1986999999999981,0.1986999999999981,
129,2018,2498,32000,100.0,6.0,16.0,9.75,138,9.265100000000004,Bangalore,Comprehensive,Manual,Second Owner,Diesel,SUV,2023-01-04 15:17:08.053597707,0.4848999999999961,sem_reclamacao,-0.4848999999999961,,-0.4848999999999961
130,2019,1197,64891,80.0,5.0,22.0,5.64,139,5.708299999999992,Jaipur,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-01-04 15:57:43.929982185,0.0682999999999927,sem_reclamacao,0.0682999999999927,0.0682999999999927,
131,2013,796,80000,50.0,5.0,22.0,2.1,140,2.0793999999999984,Agra,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-04 16:38:19.806366664,0.020600000000001728,sem_reclamacao,-0.020600000000001728,,-0.020600000000001728
132,2014,1498,100578,90.0,5.0,20.0,6.4,141,5.909599999999994,Bangalore,Third Party,Manual,Second Owner,Diesel,Hatchback,2023-01-04 17:18:55.682751142,0.4904000000000064,sem_reclamacao,-0.4904000000000064,,-0.4904000000000064
133,2012,998,54007,70.0,5.0,20.0,2.65,142,2.807600000000001,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-04 17:59:31.559135620,0.1576000000000013,sem_reclamacao,0.1576000000000013,0.1576000000000013,
134,2016,1497,46275,120.0,5.0,18.0,7.23,143,7.095000000000007,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-01-04 18:40:07.435520099,0.13499999999999357,sem_reclamacao,-0.13499999999999357,,-0.13499999999999357
135,2023,1451,10000,140.0,5.0,14.0,19.5,144,18.8746,Bangalore,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-01-04 19:20:43.311904577,0.6253999999999991,com_reclamacao,-0.6253999999999991,,-0.6253999999999991
136,2012,1197,52300,80.0,5.0,20.0,2.35,145,2.555199999999997,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-04 20:01:19.188289055,0.20519999999999694,sem_reclamacao,0.20519999999999694,0.20519999999999694,
137,2012,1197,64302,90.0,5.0,22.0,3.99,146,4.142200000000003,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-01-04 20:41:55.064673534,0.15220000000000322,sem_reclamacao,0.15220000000000322,0.15220000000000322,
138,2014,814,74318,60.0,5.0,22.0,2.0,148,2.0738000000000008,Lucknow,Third Party,Manual,First Owner,Petrol,Hatchback,2023-01-04 21:22:30.941058012,0.07380000000000075,sem_reclamacao,0.07380000000000075,0.07380000000000075,
139,2017,1798,100000,180.0,5.0,16.0,9.2,149,11.039100000000014,Mumbai,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-01-04 22:03:06.817442490,1.8391000000000144,com_reclamacao,1.8391000000000144,1.8391000000000144,
140,2018,2179,18000,150.0,7.0,16.0,15.95,150,16.032500000000017,Mumbai,Zero Dep,Automatic,First Owner,Diesel,SUV,2023-01-04 22:43:42.693826969,0.08250000000001734,sem_reclamacao,0.08250000000001734,0.08250000000001734,
141,2017,1396,116263,90.0,5.0,22.0,5.65,151,6.0119999999999925,Ahmedabad,Comprehensive,Manual,Third Owner,Diesel,Hatchback,2023-01-04 23:24:18.570211447,0.3619999999999921,sem_reclamacao,0.3619999999999921,0.3619999999999921,
142,2021,999,20000,110.0,5.0,18.0,9.5,152,9.6916,Agra,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-01-05 00:04:54.446595925,0.19159999999999933,sem_reclamacao,0.19159999999999933,0.19159999999999933,
143,2015,1197,93000,80.0,5.0,18.0,6.25,153,5.893,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-05 00:45:30.322980404,0.3570000000000002,sem_reclamacao,-0.3570000000000002,,-0.3570000000000002
144,2018,1197,64059,100.0,5.0,18.0,7.38,154,7.458899999999999,Delhi,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-01-05 01:26:06.199364882,0.07889999999999908,sem_reclamacao,0.07889999999999908,0.07889999999999908,
145,2010,1199,89748,80.0,5.0,18.0,1.18,155,1.4805000000000024,Jaipur,Not Available,Manual,Fourth Owner,Petrol,Hatchback,2023-01-05 02:06:42.075749361,0.30050000000000243,sem_reclamacao,0.30050000000000243,0.30050000000000243,
146,2008,1086,164359,60.0,5.0,18.0,0.75635,156,0.9423208999999988,Jaipur,Not Available,Manual,Third Owner,Petrol,Hatchback,2023-01-05 02:47:17.952133839,0.18597089999999883,sem_reclamacao,0.18597089999999883,0.18597089999999883,
147,2017,1248,70000,70.0,5.0,26.0,5.0,157,5.047600000000001,Delhi,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-01-05 03:27:53.828518317,0.047600000000000975,sem_reclamacao,0.047600000000000975,0.047600000000000975,
148,2012,796,63697,50.0,5.0,20.0,2.35,158,2.3516999999999983,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-05 04:08:29.704902796,0.0016999999999982585,sem_reclamacao,0.0016999999999982585,0.0016999999999982585,
149,2016,1248,79221,90.0,5.0,24.0,8.13,159,7.743699999999999,Pune,Zero Dep,Manual,First Owner,Diesel,SUV,2023-01-05 04:49:05.581287274,0.3863000000000021,sem_reclamacao,-0.3863000000000021,,-0.3863000000000021
150,2009,995,80000,60.0,5.0,16.0,1.2,160,1.1773000000000011,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-05 05:29:41.457671752,0.022699999999998832,sem_reclamacao,-0.022699999999998832,,-0.022699999999998832
151,2023,1498,18000,150.0,5.0,18.0,16.85,161,20.01299999999998,Kolkata,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-01-05 06:10:17.334056231,3.162999999999979,com_reclamacao,3.162999999999979,3.162999999999979,
152,2015,998,57521,70.0,5.0,26.0,4.54,162,4.574600000000007,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-05 06:50:53.210440709,0.03460000000000729,sem_reclamacao,0.03460000000000729,0.03460000000000729,
153,2019,1591,40000,120.0,5.0,16.0,13.2,163,11.753100000000012,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-01-05 07:31:29.086825187,1.446899999999987,com_reclamacao,-1.446899999999987,,-1.446899999999987
154,2008,998,60000,70.0,5.0,22.0,1.7,164,1.6420999999999994,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-05 08:12:04.963209666,0.05790000000000051,sem_reclamacao,-0.05790000000000051,,-0.05790000000000051
155,2011,1995,80000,180.0,5.0,18.0,9.5,165,10.056,Hyderabad,Third Party insurance,Automatic,Second Owner,Diesel,SUV,2023-01-05 08:52:40.839594144,0.5559999999999992,com_reclamacao,0.5559999999999992,0.5559999999999992,
156,2018,1199,12724,90.0,5.0,18.0,7.1,166,7.05330000000001,Gurgaon,Zero Dep,Manual,Second Owner,Petrol,SUV,2023-01-05 09:33:16.715978622,0.04669999999998975,sem_reclamacao,-0.04669999999998975,,-0.04669999999998975
157,2017,1591,15504,120.0,5.0,18.0,7.81,167,8.279499999999988,Mumbai,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-01-05 10:13:52.592363101,0.4694999999999885,sem_reclamacao,0.4694999999999885,0.4694999999999885,
158,2014,1968,27277,140.0,5.0,20.0,11.15,168,12.444800000000008,Chandigarh,Not Available,Automatic,First Owner,Diesel,Sedan,2023-01-05 10:54:28.468747579,1.2948000000000075,com_reclamacao,1.2948000000000075,1.2948000000000075,
159,2021,1199,2024,80.0,5.0,20.0,8.13,169,7.949299999999997,Bangalore,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-01-05 11:35:04.345132057,0.1807000000000034,sem_reclamacao,-0.1807000000000034,,-0.1807000000000034
160,2019,1197,37610,80.0,5.0,18.0,6.72,170,6.77460000000001,Ahmedabad,Zero Dep,Automatic,First Owner,Petrol,Sedan,2023-01-05 12:15:40.221516536,0.05460000000001042,sem_reclamacao,0.05460000000001042,0.05460000000001042,
161,2014,1497,37609,120.0,5.0,18.0,5.0,171,5.3094,Mumbai,Third Party,Manual,First Owner,Petrol,Sedan,2023-01-05 12:56:16.097901014,0.3094000000000001,sem_reclamacao,0.3094000000000001,0.3094000000000001,
162,2016,2982,90000,170.0,7.0,12.0,16.4,172,17.69320000000002,Kolkata,Third Party insurance,Automatic,First Owner,Diesel,SUV,2023-01-05 13:36:51.974285492,1.2932000000000201,com_reclamacao,1.2932000000000201,1.2932000000000201,
163,2012,1198,120000,80.0,5.0,18.0,2.1,173,2.302199999999998,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-05 14:17:27.850669971,0.20219999999999771,sem_reclamacao,0.20219999999999771,0.20219999999999771,
164,2022,998,20000,60.0,5.0,34.0,5.5,174,5.5915,Delhi,Comprehensive,Manual,First Owner,CNG,Hatchback,2023-01-05 14:58:03.727054449,0.09149999999999991,sem_reclamacao,0.09149999999999991,0.09149999999999991,
165,2017,1995,55000,190.0,5.0,18.0,26.5,175,28.8735,Chennai,Comprehensive,Automatic,Second Owner,Diesel,SUV,2023-01-05 15:38:39.603438928,2.3735,com_reclamacao,2.3735,2.3735,
166,2015,1197,46988,80.0,5.0,18.0,4.83,176,4.994699999999996,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-05 16:19:15.479823406,0.1646999999999963,sem_reclamacao,0.1646999999999963,0.1646999999999963,
167,2021,796,20000,50.0,5.0,22.0,3.7,177,3.8782999999999954,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-05 16:59:51.356207884,0.17829999999999524,sem_reclamacao,0.17829999999999524,0.17829999999999524,
168,2019,1798,67896,180.0,5.0,16.0,15.08,178,15.836499999999988,Jaipur,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-01-05 17:40:27.232592363,0.7564999999999884,com_reclamacao,0.7564999999999884,0.7564999999999884,
169,2020,1493,17662,110.0,5.0,20.0,13.21,179,13.620000000000012,Pune,Zero Dep,Manual,First Owner,Diesel,SUV,2023-01-05 18:21:03.108976841,0.4100000000000108,sem_reclamacao,0.4100000000000108,0.4100000000000108,
170,2020,1199,15874,80.0,5.0,20.0,4.75,180,5.1983,Kolkata,Third Party,Manual,First Owner,Petrol,Hatchback,2023-01-05 19:01:38.985361319,0.4482999999999997,sem_reclamacao,0.4482999999999997,0.4482999999999997,
171,2014,1120,70000,70.0,5.0,24.0,3.6,181,3.399300000000001,Delhi,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-01-05 19:42:14.861745798,0.200699999999999,sem_reclamacao,-0.200699999999999,,-0.200699999999999
172,2012,1995,80000,180.0,5.0,18.0,10.0,182,10.05,Pune,Third Party insurance,Automatic,Fourth Owner,Diesel,Sedan,2023-01-05 20:22:50.738130276,0.05000000000000071,sem_reclamacao,0.05000000000000071,0.05000000000000071,
173,2019,1798,54000,180.0,5.0,14.0,18.5,183,18.768600000000003,Kolkata,Third Party,Automatic,First Owner,Petrol,Sedan,2023-01-05 21:03:26.614514754,0.26860000000000284,sem_reclamacao,0.26860000000000284,0.26860000000000284,
174,2021,799,10000,50.0,5.0,22.0,4.45,184,4.320299999999994,Jaipur,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-05 21:44:02.490899233,0.12970000000000592,sem_reclamacao,-0.12970000000000592,,-0.12970000000000592
175,2015,1497,65253,120.0,5.0,18.0,6.39,185,6.169299999999995,Pune,Third Party,Manual,First Owner,Petrol,Sedan,2023-01-05 22:24:38.367283711,0.22070000000000434,sem_reclamacao,-0.22070000000000434,,-0.22070000000000434
176,2010,1196,50000,70.0,7.0,16.0,1.75,187,1.9819,Kolkata,Third Party insurance,Manual,Third Owner,Petrol,Minivans,2023-01-05 23:05:14.243668189,0.2319,sem_reclamacao,0.2319,0.2319,
177,2010,1197,80000,80.0,5.0,16.0,3.0,188,2.6804,Ahmedabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-01-05 23:45:50.120052668,0.3195999999999999,sem_reclamacao,-0.3195999999999999,,-0.3195999999999999
178,2012,1197,78249,90.0,5.0,22.0,4.21,189,3.9851999999999976,Bangalore,Third Party insurance,Manual,Third Owner,Petrol,Hatchback,2023-01-06 00:26:25.996437146,0.22480000000000233,sem_reclamacao,-0.22480000000000233,,-0.22480000000000233
179,2012,1198,53300,90.0,5.0,20.0,2.49,190,2.640900000000004,Pune,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-01-06 01:07:01.872821624,0.1509000000000036,sem_reclamacao,0.1509000000000036,0.1509000000000036,
180,2013,2477,100000,180.0,7.0,14.0,7.95,191,8.976900000000006,Pune,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-01-06 01:47:37.749206103,1.0269000000000057,com_reclamacao,1.0269000000000057,1.0269000000000057,
181,2012,998,65000,70.0,5.0,22.0,2.1,192,2.242899999999998,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-06 02:28:13.625590581,0.1428999999999978,sem_reclamacao,0.1428999999999978,0.1428999999999978,
182,2021,1086,5482,70.0,5.0,20.0,6.39,193,6.244999999999992,Delhi,Third Party,Automatic,First Owner,Petrol,Hatchback,2023-01-06 03:08:49.501975060,0.14500000000000757,sem_reclamacao,-0.14500000000000757,,-0.14500000000000757
183,2017,1591,45364,120.0,5.0,18.0,8.67,194,8.516799999999991,Ahmedabad,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-01-06 03:49:25.378359538,0.15320000000000888,sem_reclamacao,-0.15320000000000888,,-0.15320000000000888
184,2016,1197,53000,80.0,5.0,18.0,3.99,195,4.176200000000003,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-01-06 04:30:01.254744016,0.18620000000000303,sem_reclamacao,0.18620000000000303,0.18620000000000303,
185,2009,995,60000,60.0,5.0,18.0,0.5,196,0.6398988000000001,Agra,Third Party insurance,Manual,Third Owner,Petrol,Hatchback,2023-01-06 05:10:37.131128495,0.1398988000000001,sem_reclamacao,0.1398988000000001,0.1398988000000001,
186,2017,1197,51181,80.0,5.0,18.0,6.39,197,6.288699999999992,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-06 05:51:13.007512973,0.10130000000000727,sem_reclamacao,-0.10130000000000727,,-0.10130000000000727
187,2017,1498,64898,100.0,7.0,22.0,6.39,198,6.612399999999995,Ahmedabad,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-01-06 06:31:48.883897451,0.22239999999999505,sem_reclamacao,0.22239999999999505,0.22239999999999505,
188,2017,1396,70000,90.0,5.0,22.0,7.95,200,7.688600000000007,Delhi,Comprehensive,Manual,First Owner,Diesel,SUV,2023-01-06 07:12:24.760281930,0.26139999999999297,sem_reclamacao,-0.26139999999999297,,-0.26139999999999297
189,2017,1248,36496,70.0,5.0,26.0,6.64,201,6.591699999999992,Bangalore,Zero Dep,Manual,First Owner,Diesel,Hatchback,2023-01-06 07:53:00.636666408,0.04830000000000734,sem_reclamacao,-0.04830000000000734,,-0.04830000000000734
190,2016,1197,43000,80.0,5.0,22.0,4.8,202,4.903000000000005,Jaipur,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-06 08:33:36.513050886,0.10300000000000509,sem_reclamacao,0.10300000000000509,0.10300000000000509,
191,2018,1248,99367,70.0,5.0,28.0,7.15,203,6.864599999999992,Jaipur,Third Party,Manual,First Owner,Diesel,Sedan,2023-01-06 09:14:12.389435365,0.2854000000000081,sem_reclamacao,-0.2854000000000081,,-0.2854000000000081
192,2017,1197,48197,80.0,5.0,20.0,6.45,204,6.337300000000004,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-01-06 09:54:48.265819843,0.1126999999999958,sem_reclamacao,-0.1126999999999958,,-0.1126999999999958
193,2017,1582,76089,130.0,5.0,22.0,9.32,205,9.325200000000017,Chennai,Third Party,Automatic,First Owner,Diesel,Sedan,2023-01-06 10:35:24.142204321,0.005200000000016303,sem_reclamacao,0.005200000000016303,0.005200000000016303,
194,2017,1197,50000,80.0,5.0,18.0,6.0,207,6.113999999999995,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-01-06 11:16:00.018588800,0.11399999999999544,sem_reclamacao,0.11399999999999544,0.11399999999999544,
195,2018,1248,50669,90.0,5.0,24.0,5.62,208,6.510100000000002,Ahmedabad,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-01-06 11:56:35.894973278,0.8901000000000021,com_reclamacao,0.8901000000000021,0.8901000000000021,
196,2012,1985,109000,160.0,5.0,14.0,10.15,209,8.91859999999999,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,SUV,2023-01-06 12:37:11.771357756,1.2314000000000096,com_reclamacao,-1.2314000000000096,,-1.2314000000000096
197,2016,998,85246,60.0,5.0,26.0,3.57,210,3.707999999999998,Pune,Comprehensive,Manual,First Owner,CNG,Hatchback,2023-01-06 13:17:47.647742235,0.13799999999999812,sem_reclamacao,0.13799999999999812,0.13799999999999812,
198,2021,1493,12879,110.0,6.0,18.0,18.0,211,17.8621,Pune,Not Available,Automatic,First Owner,Diesel,SUV,2023-01-06 13:58:23.524126713,0.13789999999999836,sem_reclamacao,-0.13789999999999836,,-0.13789999999999836
199,2013,1968,73000,170.0,5.0,18.0,13.9,212,14.023700000000009,Chennai,Comprehensive,Automatic,Second Owner,Diesel,Sedan,2023-01-06 14:38:59.400511191,0.12370000000000836,sem_reclamacao,0.12370000000000836,0.12370000000000836,
200,2018,1591,57600,120.0,5.0,16.0,10.8,213,10.503899999999987,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-01-06 15:19:35.276895670,0.29610000000001335,sem_reclamacao,-0.29610000000001335,,-0.29610000000001335
201,2019,1197,69561,80.0,5.0,18.0,5.48,214,5.673400000000006,Ahmedabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-01-06 16:00:11.153280148,0.1934000000000058,sem_reclamacao,0.1934000000000058,0.1934000000000058,
